region,location_name,rating,review_text,source
Wilayah Bali Utara,Kebun Raya,4,Tempat favorit utk menghirup udara segar & berpiknik bersama keluarga. Cuma syng sejak pandemi hari biasa mobil tidak bisa masuk hy hari2 libur. Padahal enak kl bs masuk jg di hari biasa lebih sepi.,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,good place to walk and spend day in cold weather,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Udah pasti bagus sekali, saya kesini karna itu tempat syuting Grup Kpop TXT (Tomorrow by Together) waktu mereka ngeluarin lagu yang judul nya ""Sugar Rush Ride"" buat ke tempat pohon nya bisa sewa bus/mobil golf. Kalau mau unik lagi jalan kaki bisa cuman di siapin kaki nya aja (kebetulan waktu itu saya ke pohon nya jalan kaki dari gerbang utama pintu masuk)",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Sangat indah dan bersih, enak buat piknik dengan view danau. Bisa trekking juga lewat hutan pinus yg cantik. Tempat sampah banyak, toilet juga banyak dan gratis. Datang jam 10 masih cerah, jam 14 kabut mulai turun",Google Maps
Wilayah Bali Utara,Kebun Raya,5,"It's a great spot for hanging out with family. There's plenty of forest, making it feel like you're hiking. I prefer walking instead of renting a bike to enjoy the beautiful view of the lake.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,3,"Fasilitas umumnya tidak terawat, toilet rusak, jalanan aspalnya juga mulai banyak rusak,",Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Cocok untuk acara keluarga, gathering dan camping disini. Daerah dingin dan asri. Rekomendasi sekali...",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,3,biasa aja,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Kesinlikle gidilmesi gereken yerlerden... Tavsiye edilir,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Tempat yang cukup luas, udara segar",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Pelayanan laundray dan cuci sepatu sangat bagus dan hasilnya bersih,Google Maps
Wilayah Bali Utara,Kebun Raya,1,"Un parc quasiment abandonné. Pas de fleur.
Seule la serre à cactus est sympa (40m2). Les routes ne sont pas en bon état. Grande déception.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Tempat nyaman untuk wisata dengan keluarga, atau mengadakan agenda kegiatan di luar ruangan,,",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Lebih dikenal dengan Kebun Raya Bedugul, tempat wisata ini seperti nya tidak bosan dikunjungi wisdom dan wisman. Selalu sejuk, mau barbequean atau bermain di taman yg luas, bercengkrama dengan keluarga. Jangan lupa bawa makanan yg banyak.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"This place is so big, you cant do outdoor family activities here, just prepare what you need before come here.
After finished your activity, make sure you clean up.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,"suasana nyaman..
udara bersih..
enak buat santai sekeluarga..",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Tempatnya sejuk,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Very big garden,good atmosfer clean area , many spot photo and education spot",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,3,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Tempatnya luas, nyaman, dan banyak spot yg bisa dikunjungi

Untuk tiket lumayan murah (25 rb/org)",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Siap gass 24 jammm,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Asyik banget kalo disini
Rumput hijau,adem ayem
Jangan lupa bawa rantang makan makan disini enak bangat",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Took around 2 hours from my place. Go there by car and pass the winding road. Get ready to feel cold. In the parking area, u can find many stall, sell strawberry, crackers and snacks. The ticket fee is around 20k - 50k. Perfect place for have bbq grill, picnic, playing scutter. Good ambience with many species of trees. Nice place for chilling, gathering with family or play around with the kiddos. Many things that I have not explore yet. Will come there again soon.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Tempatnya sejuk cocok untuk rekreasi bersama keluarga,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Kebun raya bali sangat luas dan bagus..ada spot foto pohon yang sangat besar.. Tiket masuk terjangkau.. Tidak sempat memasuki semua area.. Semoga lain waktu bisa lebih menjelajah seluruh area..,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"(+) Bersih
(+) Gathering",Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Nitip kenangan aja ya,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"The tickets is around 25k for one person.

I really love the Lake View spot!! It looks very beautiful  there are also food truck where you can enjoy it while sitting around this spot.

They have a rental for scooter and electric motorcycle in front gate. Actually car can get inside and park anywhere, but its good to take a walk around to check several spots. I also visit the Giant Tree, Cactus, and Orchid one.

Since its located in Bedugul, the weather is also cool.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,"مكان روعه الدخول اليه برسوم
يفضل تجون بسيارتكم لان المكان كبير
في ايجار قولف كار او داجه ناريه او دراجه عاديه",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Ruhunuzu dinlendirecek çok güzel bir yer heryer yemyeşil huzur dolu keyifli zaman geçirebilirsiniz fakat yağmurlu bir gün Seçmemenizi tavsiye ederim,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,1,"USUL Ya, untuk dibuatkan area khusus orang orang yang mau pakai soundsystem, biar ga ganggu orang lain yang sengaja cari ketenangan ke alam. Suara2 keras juga adalah POLUSI SUARA. Setidaknya kalau ada orang di sebelahnya harus ngerti kalau ribut itu mengganggu, mau buat acara ya usahakan jauh dari keramaian, kalau mau privat ya sewa tempat sendiri
 Belajar untuk berpikir ya jangan merugikan orang",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Toooop,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Good place to relax, to enjoy nature, to recharge our five basic elements like fire, water, air, earth and space.",Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Suasana enak dan bersih,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Bukan bagian dari Kebun Raya Bogor atau Kebun Raya Cibodas yg didirikan oleh pemerintah kolonial Belanda, tapi tempatnya cukup luas meakipun tidak banyak koleksi pohon atau tanaman seperti di Bogor atau Cibodas.

Banyak yg piknik di sini, bs bawa kompor portable juga dengan charge tambahan 10 ribu rupiah per kompor.

Tempatnya bagus, banyak yg bisa dijelajahi. Recommended buat wisata alam, drpd harus ke mall atau nongkrong doank di restoran.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,masuk pas libur panjang Nyepi-Lebaran. antrean masuk mulai dr dpn gerbang kebun raya bedugul gk smpe 20menit. syg penyewaan sepeda-motor listrik ya rame sekali. jd gak sempat sewa. semoga bsk2 bs di perbanyak armadanya ya. mau naik bis shuttle gak ada supirnya. cocok utk tempt wisata bersama keluarga.,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Tempatnya sejuk dan nyaman ...cocok buat nyantai,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Beautiful place but too early for flowers blooming,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Rame pas libur lebaran idul fitri. Adem. Banyak sewaan sepeda listrik dan sepeda biasa. Banyak spot foto,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Bagus dan indah,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Hari ngembak geni atau sehari setelah hari raya nyepi, kami sekeluarga bersama ipar, mertua, istri dan anak menikmati libur dan bersantai ria, sebelumnya kami kira akan terjadi macet namun justru sebaliknya, antrean tidak terlalu lama ketika memasuki area kebun raya, hujan mulai turun dan angin mulai berhembus kencang karena bulan ini musim angin memang, tempat ini sangat cocok untuk rekreasi keluarga, areal luas untuk anak anak bermain, namun tetap jaga kebersihan dan kelestarian tanaman ketika berkunjung",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Lawar sapi dan sotonya enak sekali.......
Halal semua.....",Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,Big u need to hire an e -scooter inside the gates . They not powerful but will help u with the scale of this . It’s a giant park not a garden !,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Tempatt teryaman untuk keluargaaaa,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Indah,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Such a beautiful and peaceful place. It was nice to disconnect from business of Bali and walk in a nature for a day. Definitely would come back,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"A very nice, big botanical garden, very peaceful with great scenery. you can walk and clear your mind for hours and you don't know when the time passes. we really enjoyed our walk in this botanical garden.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Beautiful grounds. Very peaceful and quiet.,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,3,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"tempat nya sangat asri, hijau, dan bisa mendengar suara burung yg berkicau banyak tupai yang, manjat pohon dan burung beterbangan. minusnya adalah banyak anjing yang tiba-tiba ngikutin 
tapi tempatnya nyaman untuk piknik bareng keluarga atau pacar. tempatnya luas tapi pengalaman kemarin sedikit tidak enak karena ketika menemukan tempat yg pas eh malah ada org yg nungguin tempat itu lama banget pdhal gue gak berniat utk pindaheh malah diliatin dan membuat tidak nyaman jadi gue memutuskan untuk pindah. untuk yg mau kesana sendiri utk mencari ketenangan tempat ini cocok banget karna kemarin gue kesana sendiri dan sangat nyaman banget sampe lupa jam untuk tiketnya cuma 25 rb dan parkir 10 rb untuk orang dewasa jadi ramah dikantong kok ☺️",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,I definitely love this place. Its so wonderful and beautiful garden with a huge territory for hiking and exploring a lot of kinds flora and fauna,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Tempat favorit di bedugul. Hanya harga tiketnya juga semakin mahal dari waktu ke waktu. Jaman pandemi dulu masuk kesini bayar 8.000 per mobil. Sekarang 100ribuan untuk tiket bertiga+mobil huhu,Google Maps
Wilayah Bali Utara,Kebun Raya,3,"We were un lucky as we went and it was heavily raining so we ended up leaving almost half an hour after we arrived. We couldn’t find a ride back to the hotel so we asked the security guard and he called someone. Not sure of this is because of the rain or is it always hard to find a ride there.
The garden is huge we took a walk during the rain when we arrived. We found some sort of shuttle car inside the garden but we were not sure where does it take you.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,Tempatnya sangat aesthetic untuk foto,Google Maps
Wilayah Bali Utara,Kebun Raya,4,"Nice park, esoecially in the noon",Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,Good place to bring your family and friends,Google Maps
Wilayah Bali Utara,Kebun Raya,1,"Mhn ,, kpd manager/ pengelola nya,, pas hari libur / tamu ramai, staff di pembayaran tiket nya di tambah,, ya,
Lumayan antrian nya lhoo
,salam rahayu",Google Maps
Wilayah Bali Utara,Kebun Raya,5,Suasana alam yang menenangkan.,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Wunderschön! Absolute Empfehlung!!! Man sollte sich den halben Tag Zeit nehmen und einen E-Roller vor Ort ausleihen, da der Park riesig ist. Es gibt in den einzelnen Bereichen genug zu laufen, trotz Roller. Preise sind top!",Google Maps
Wilayah Bali Utara,Kebun Raya,1,Pengelolaan sangat buruk tai anking,Google Maps
Wilayah Bali Utara,Kebun Raya,1,buruk,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Great place to clear your mind. Has an amazing ambience and very tranquil vibe. If you’re visiting on February—April, please prepare umbrellas or raincoat during your visit, because it is going to be pouring some times in the afternoon.
5/5 stars, would definitely come visit again.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Makanan enak , tempatnya sejuk, ada kolam renang, next time akan datang lagi",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Such great and beautiful place to visit surrounded by nature, the ticket is 25k for local",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,4,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Masuk kesini saat weekday 30k/org itu sudah include shuttle. Parkir mobil 20k. Tempat yg sangat sejuk dan rindang, cocok untuk piknik & berkumpul bersama keluarga.",Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,,Google Maps
Wilayah Bali Utara,Kebun Raya,1,"A lot of trash, high cost but money is not going where it should be.",Google Maps
Wilayah Bali Utara,Kebun Raya,1,,Google Maps
Wilayah Bali Utara,Kebun Raya,5,"Однозначно стоит посещения. Брали велосипеды на прокат, так как много горок на территории) очень красиво!",Google Maps
Wilayah Bali Utara,Kebun Raya,4,Always pleasant to enjoy cooler weather up the mountain. Must arrive early on weekends as it gets quite crowded. Disappointing that large speakers are allowed in the park as they ruin the beauty of nature. They should be banned so everyone can enjoy the place equally.,Google Maps
